"Missing catch of NumberFormatException","Calling a string to number conversion method without handling 'NumberFormatException' may cause unexpected runtime exceptions.","recommendation","Potential uncaught 'java.lang.NumberFormatException'.","/service/src/main/java/uk/gov/mca/beacons/api/mappers/BaseMapper.java","24","12","24","45"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/service/src/main/java/uk/gov/mca/beacons/api/accountholder/rest/AccountHolderController.java","131","7","131","26"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/service/src/main/java/uk/gov/mca/beacons/api/utils/BeaconsStringUtils.java","29","7","29","25"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/service/src/main/java/uk/gov/mca/beacons/api/utils/BeaconsStringUtils.java","37","7","37","25"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/service/src/main/java/uk/gov/mca/beacons/api/utils/BeaconsStringUtils.java","61","7","61","46"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/service/src/main/java/uk/gov/mca/beacons/api/utils/BeaconsStringUtils.java","64","9","64","44"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/service/src/main/java/uk/gov/mca/beacons/api/export/xlsx/ExportSpreadsheetRow.java","124","5","124","22"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/service/src/main/java/uk/gov/mca/beacons/api/export/xlsx/ExportXlsxItemWriter.java","34","5","34","39"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/service/src/main/java/uk/gov/mca/beacons/api/export/xlsx/backup/BackupXlsxItemWriter.java","36","5","36","39"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconowner/application/BeaconOwnerService.java","27","5","27","28"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/Activity.java","5","4","5","67"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/BeaconUse.java","19","4","19","102"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/BeaconUse.java","20","4","20","102"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/BeaconUse.java","21","4","21","95"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/Environment.java","5","4","5","99"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/beaconuse/domain/Purpose.java","5","4","5","66"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/legacybeacon/domain/LegacyBeacon.java","120","5","120","56"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/legacybeacon/domain/LegacyBeaconAction.java","11","3","11","29"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/legacybeacon/domain/LegacyBeaconAction.java","38","5","38","45"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/service/src/main/java/uk/gov/mca/beacons/api/legacybeacon/rest/MigrationController.java","51","5","51","102"
