"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package org.jetbrains:annotations is unused.","/build-parent/pom.xml","27","9","32","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.aopalliance-repackaged is unused.","/dotCMS/pom.xml","61","9","64","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.asm is unused.","/dotCMS/pom.xml","65","9","68","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.axiom-impl is unused.","/dotCMS/pom.xml","73","9","76","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.bsf is unused.","/dotCMS/pom.xml","77","9","80","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.cactus.integration.ant is unused.","/dotCMS/pom.xml","85","9","88","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.cargo-ant is unused.","/dotCMS/pom.xml","89","9","92","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.cargo-core-uberjar is unused.","/dotCMS/pom.xml","93","9","96","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.commons-fileupload is unused.","/dotCMS/pom.xml","105","9","110","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.commons-jci-core is unused.","/dotCMS/pom.xml","115","9","118","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.commons-jci-eclipse is unused.","/dotCMS/pom.xml","119","9","124","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.commons-pool is unused.","/dotCMS/pom.xml","129","9","134","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.compression-filter is unused.","/dotCMS/pom.xml","135","9","138","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.core-renderer-modified is unused.","/dotCMS/pom.xml","143","9","146","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.cos is unused.","/dotCMS/pom.xml","147","9","150","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.fileupload-ext is unused.","/dotCMS/pom.xml","159","9","162","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.google is unused.","/dotCMS/pom.xml","169","9","172","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.httpclient is unused.","/dotCMS/pom.xml","191","9","196","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.iText is unused.","/dotCMS/pom.xml","197","9","200","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.javax.annotation-api is unused.","/dotCMS/pom.xml","209","9","212","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jazzy-core is unused.","/dotCMS/pom.xml","215","9","218","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jboss-logging is unused.","/dotCMS/pom.xml","219","9","222","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jempbox is unused.","/dotCMS/pom.xml","223","9","226","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jstl is unused.","/dotCMS/pom.xml","235","9","238","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jta is unused.","/dotCMS/pom.xml","239","9","242","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.jxl is unused.","/dotCMS/pom.xml","243","9","246","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.lesscss is unused.","/dotCMS/pom.xml","251","9","254","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.maxmind-db is unused.","/dotCMS/pom.xml","259","9","262","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.msnm is unused.","/dotCMS/pom.xml","263","9","266","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.odmg is unused.","/dotCMS/pom.xml","271","9","274","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.org.eclipse.mylyn.wikitext.confluence.core is unused.","/dotCMS/pom.xml","275","9","278","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.org.eclipse.mylyn.wikitext.mediawiki.core is unused.","/dotCMS/pom.xml","283","9","286","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.org.eclipse.mylyn.wikitext.textile.core is unused.","/dotCMS/pom.xml","287","9","290","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.org.eclipse.mylyn.wikitext.tracwiki.core is unused.","/dotCMS/pom.xml","291","9","294","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.org.eclipse.mylyn.wikitext.twiki.core is unused.","/dotCMS/pom.xml","295","9","298","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.persistence-api is unused.","/dotCMS/pom.xml","299","9","302","22"
"Unused Maven dependency (binary)","Unnecessary Maven dependencies are a maintenance burden.","recommendation","Maven dependency on the binary package com.dotcms.lib:dot.platform is unused.","/dotCMS/pom.xml","303","9","306","22"
