"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/enterprise/java/com/dotcms/enterprise/publishing/sitesearch/ESSiteSearchPublisher.java","294","71","294","71"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotcms/concurrent/lock/DotKeyLockManagerTest.java","238","10","238","10"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotcms/concurrent/lock/DotKeyLockManagerTest.java","280","10","280","10"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotcms/concurrent/lock/DotKeyLockManagerTest.java","320","10","320","10"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotcms/uuid/shorty/ShortyIdApiTest.java","474","65","474","65"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotcms/uuid/shorty/ShortyIdApiTest.java","475","75","475","75"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotmarketing/portlets/folders/business/FolderAPITest.java","168","72","168","72"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotmarketing/portlets/workflows/actionlet/SaveContentActionletTest.java","81","99","81","99"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/integration-test/java/com/dotmarketing/startup/runonce/Task230426AlterVarcharLengthOfLockedByColTest.java","56","90","56","90"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/auth/providers/jwt/beans/ApiToken.java","303","122","303","122"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/contenttype/business/ContentTypeAPIImpl.java","133","92","133","92"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be turned into '{}'.","/dotCMS/src/main/java/com/dotcms/csspreproc/DotCSSCompiler.java","130","30","130","30"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/graphql/business/GraphqlAPIImpl.java","132","98","132","98"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VelocityType.java","27","1","27","1"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/rest/api/v1/browsertree/BrowserTreeResource.java","98","51","98","51"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/rest/api/v3/contenttype/FieldResource.java","223","10","223","10"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotcms/visitor/filter/characteristics/AbstractCharacter.java","29","50","29","50"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/business/ChainableCacheAdministratorImpl.java","400","11","400","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/business/UserFactoryImpl.java","307","79","307","79"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/db/DotStoredProcedure.java","614","4","614","4"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/db/DotStoredProcedure.java","815","5","815","5"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/filters/LoginRequiredFilter.java","44","71","44","71"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/portlets/calendar/business/EventFactoryImpl.java","482","52","482","52"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/portlets/contentlet/action/EditContentletAction.java","879","92","879","92"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/portlets/contentlet/action/ImportAuditUtil.java","82","4","82","4"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/com/dotmarketing/portlets/personas/business/PersonaAPIImpl.java","202","28","202","28"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","349","11","349","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","490","11","490","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","547","11","547","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","820","11","820","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","826","13","826","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","836","13","836","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","852","13","852","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","847","15","847","15"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","898","11","898","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","950","13","950","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1046","13","1046","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1064","11","1064","11"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1135","9","1135","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1123","13","1123","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1177","9","1177","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1198","9","1198","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1207","9","1207","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1228","9","1228","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1262","7","1262","7"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1292","7","1292","7"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1308","7","1308","7"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1355","7","1355","7"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1400","9","1400","9"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1388","13","1388","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1467","13","1467","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1478","13","1478","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1500","15","1500","15"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1517","13","1517","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1528","13","1528","13"
"Empty statement","An empty statement hinders readability.","recommendation","This empty statement should be deleted.","/dotCMS/src/main/java/org/apache/velocity/runtime/parser/Parser.java","1550","15","1550","15"
