"Ignored error status of call","Ignoring an exceptional value that is returned by a method may cause subsequent code to fail.","recommendation","Method main ignores exceptional return value of File.createNewFile.","/trafficCaptureProxyServerTest/src/main/java/org/opensearch/migrations/trafficcapture/JMeterLoadTest.java","68","17","68","48"
"Ignored error status of call","Ignoring an exceptional value that is returned by a method may cause subsequent code to fail.","recommendation","Method jsonFromHttpDataUnsafe ignores exceptional return value of InputStream.skip.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/SourceTargetCaptureTuple.java","67","13","67","42"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/FileConnectionCaptureFactory.java","60","17","60","60"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","133","9","133","19"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","137","9","137","37"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","180","9","180","99"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","245","9","245","19"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","323","9","323","19"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/captureOffloader/src/main/java/org/opensearch/migrations/trafficcapture/StreamChannelConnectionCaptureSerializer.java","427","9","427","20"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/testUtilities/src/main/java/org/opensearch/migrations/testutils/SelfSignedSSLContextBuilder.java","62","9","62","42"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/testUtilities/src/main/java/org/opensearch/migrations/testutils/SimpleHttpClientForTesting.java","75","9","75","39"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficCaptureProxyServerTest/src/main/java/org/opensearch/migrations/trafficcapture/JMeterLoadTest.java","76","9","76","41"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/SourceTargetCaptureTuple.java","103","13","103","83"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/datahandlers/JsonAccumulator.java","136","57","136","137"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/datahandlers/JsonAccumulator.java","138","9","138","46"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/test/java/org/opensearch/migrations/PruferTreeGenerator.java","106","9","106","98"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/test/java/org/opensearch/migrations/replay/datahandlers/JsonEmitterTest.java","20","9","20","71"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/trafficReplayer/src/test/java/org/opensearch/migrations/replay/datahandlers/http/NettyJsonToByteBufHandlerTest.java","26","60","27","61"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficCaptureProxyServer/src/main/java/org/opensearch/migrations/trafficcapture/proxyserver/Main.java","206","11","206","90"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficCaptureProxyServer/src/main/java/org/opensearch/migrations/trafficcapture/proxyserver/Main.java","300","15","300","91"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficCaptureProxyServer/src/main/java/org/opensearch/migrations/trafficcapture/proxyserver/netty/ExpiringSubstitutableItemPool.java","174","19","174","47"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/AdaptiveRateLimiter.java","50","11","50","95"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/SourceTargetCaptureTuple.java","74","15","74","127"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/SourceTargetCaptureTuple.java","98","15","98","120"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/SourceTargetCaptureTuple.java","103","15","103","83"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/trafficReplayer/src/main/java/org/opensearch/migrations/replay/TimeShifter.java","26","7","26","50"
