"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:145:33:145:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:168:31:168:40""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:113:21:113:30""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:125:19:125:28""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:184:33:184:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:207:31:207:40""]] is written to a log file.","/dotCMS/src/enterprise/java/com/dotcms/enterprise/achecker/dao/DAOImpl.java","100","14","100","27"
"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:145:33:145:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:168:31:168:40""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:113:21:113:30""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:125:19:125:28""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:184:33:184:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:207:31:207:40""]] is written to a log file.","/dotCMS/src/enterprise/java/com/dotcms/enterprise/achecker/impl/ACheckerImpl.java","153","14","153","27"
"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:145:33:145:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/directive/MacroParseException.java:168:31:168:40""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:113:21:113:30""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/ParseException.java:125:19:125:28""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:184:33:184:42""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/org/apache/velocity/runtime/parser/TemplateParseException.java:207:31:207:40""]] is written to a log file.","/dotCMS/src/enterprise/java/com/dotcms/enterprise/achecker/parsing/XMLParser.java","102","14","102","27"
"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///dotCMS/src/enterprise/java/com/dotcms/enterprise/linkchecker/ProxyManager.java:171:28:171:40""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/integration-test/java/com/dotcms/rest/DummyResource.java:17:58:17:65""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenAPI.java:197:69:197:75""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenAPI.java:244:73:244:77""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenAPI.java:259:69:259:75""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenCache.java:16:45:16:55""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenCache.java:30:61:30:67""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenCache.java:30:70:30:80""]] is written to a log file.
This [[""potentially sensitive information""|""relative:///dotCMS/src/main/java/com/dotcms/auth/providers/jwt/factories/ApiTokenCache.java:40:19:40:25""]] is written to a log file.
