"Missing catch of NumberFormatException","Calling a string to number conversion method without handling 'NumberFormatException' may cause unexpected runtime exceptions.","recommendation","Potential uncaught 'java.lang.NumberFormatException'.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/util/ComponentUtils.java","148","22","148","36"
"Missing catch of NumberFormatException","Calling a string to number conversion method without handling 'NumberFormatException' may cause unexpected runtime exceptions.","recommendation","Potential uncaught 'java.lang.NumberFormatException'.","/bundles/core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/formsportal/PortalListerImpl.java","82","20","82","47"
"Missing catch of NumberFormatException","Calling a string to number conversion method without handling 'NumberFormatException' may cause unexpected runtime exceptions.","recommendation","Potential uncaught 'java.lang.NumberFormatException'.","/bundles/core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/formsportal/SearchAndListerImpl.java","125","36","125","74"
"Discarded exception","Dropping an exception may allow an unusual program state to continue without recovery.","warning","Exceptions should not be dropped.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/StaticImageImpl.java","86","11","86","29"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/StaticImageImpl.java","86","11","86","29"
"Overly-general catch clause","Catching 'Throwable' or 'Exception' is dangerous because these can include 'Error' or 'RuntimeException'.","warning","Do not catch 'Exception'; RuntimeExceptions should normally be propagated.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/StaticImageImpl.java","119","11","119","53"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/FileInputImpl.java","71","9","75","96"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/FormContainerImpl.java","68","5","69","32"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/bundles/af-core/src/test/java/com/adobe/cq/forms/core/components/internal/models/v2/form/FormContainerImplTest.java","170","9","170","63"
"Commented-out code","Commented-out code makes the remaining code more difficult to read.","warning","This comment appears to contain commented-out code.","/bundles/af-core/src/test/java/com/adobe/cq/forms/core/components/internal/servlets/StaticImageGETServletTest.java","97","9","97","55"
"TODO/FIXME comments","A comment that contains 'TODO' or 'FIXME' may indicate code that is incomplete or broken, or it may highlight an ambiguity in the software's specification.","recommendation","TODO comments should be addressed.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/util/AbstractFormComponentImpl.java","209","15","209","113"
"Exposing internal representation","An object that accidentally exposes its internal representation may allow the object's fields to be modified in ways that the object is not prepared to handle.","recommendation","getConstraintMessages exposes the internal representation stored in field constraintMessages. The value may be modified [[""after this call to getConstraintMessages""|""relative:///bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/DatePickerImpl.java:68:43:68:71""]].","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/util/AbstractBaseImpl.java","250","49","250","69"
