"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/datalayer/FormComponentData.java","21","18","21","34"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/Heading.java","20","13","20","19"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v2/form/FormContainerImpl.java","61","14","61","30"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/models/form/FormComponent.java","35","18","35","30"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/util/AbstractFormComponentImpl.java","67","14","67","38"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/datalayer/ComponentDataImpl.java","36","14","36","30"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/form/FormClientLibManagerImpl.java","35","14","35","37"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/form/FormStructureParserImpl.java","33","14","33","36"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/ButtonImpl.java","48","14","48","23"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/bundles/af-core/src/main/java/com/adobe/cq/forms/core/components/internal/models/v1/form/CheckBoxGroupImpl.java","45","14","45","30"
